Street id ; Street name; number of cars driving along the street 
2005;bfbh-behe;3.0
2006;bfbh-behg;0.0
2007;bfbh-behh;0.0
2008;bfbi-becc;0.0
2009;bfbi-bjbi;2.0
2010;bfbj-bjca;7.0
2011;bfca-ich;8.0
2012;bfcb-cia;0.0
2013;bfcb-cid;7.0
2014;bfcc-beje;4.0
2015;bfcc-hi;2.0
2016;bfcd-bhfe;5.0
2017;bfce-bhjg;5.0
2018;bfcf-biif;1.0
2019;bfcg-heh;1.0
2020;bfch-bifb;0.0
2021;bfch-bifc;3.0
2022;bfci-eac;2.0
2023;bfcj-bdhd;2.0
2024;bfda-hj;1.0
2025;bfdb-bdeg;4.0
2026;bfdb-bebd;3.0
2027;bfdc-bieh;4.0
2028;bfdd-bggd;6.0
2029;bfde-biba;3.0
2030;bfdf-jhj;2.0
2031;bfdg-caf;1.0
2032;bfdh-gc;0.0
2033;bfdi-bfdj;6.0
2034;bfdj-bhag;7.0
2035;bfea-bgif;1.0
2036;bfea-gch;3.0
2037;bfeb-befj;2.0
2038;bfeb-befh;2.0
2039;bfec-bbaj;5.0
2040;bfed-beff;2.0
2041;bfed-befh;3.0
2042;bfee-biji;4.0
2043;bfef-jbi;3.0
2044;bfeg-cib;0.0
2045;bfeh-badj;0.0
2046;bfei-ih;2.0
2047;bfej-baeh;1.0
2048;bffa-bigh;1.0
2049;bffb-bcdh;2.0
2050;bffc-bfff;2.0
2051;bffd-hjj;3.0
2052;bffe-hjj;3.0
2053;bffe-iaa;4.0
2054;bfff-eje;2.0
2055;bffg-haf;0.0
2056;bffh-cace;2.0
2057;bffi-becf;5.0
2058;bffj-bdhc;1.0
2059;bfga-bcdd;1.0
2060;bfgb-hid;3.0
2061;bfgc-bfgj;0.0
2062;bfgd-bfgf;3.0
2063;bfge-bfgb;3.0
2064;bfgf-bfha;3.0
2065;bfgg-cja;3.0
2066;bfgg-cji;2.0
2067;bfgg-bidi;0.0
2068;bfgh-gdj;3.0
2069;bfgh-gee;3.0
2070;bfgi-bbhf;0.0
2071;bfgj-bhic;0.0
2072;bfha-bbgh;3.0
2073;bfhb-bfge;3.0
2074;bfhc-bjai;0.0
2075;bfhd-jgf;2.0
2076;bfhd-bhjh;2.0
2077;bfhe-bged;3.0
2078;bfhf-bfhh;2.0
2079;bfhg-bfab;1.0
2080;bfhh-ccb;2.0
2081;bfhi-bfhg;1.0
2082;bfhj-ffj;1.0
2083;bfhj-ffg;4.0
2084;bfia-id;0.0
2085;bfia-ig;6.0
2086;bfib-cah;1.0
2087;bfic-behe;2.0
2088;bfid-bbci;5.0
2089;bfie-caad;7.0
2090;bfif-bhaf;5.0
2091;bfig-bhad;4.0
2092;bfih-bchj;5.0
2093;bfii-eaj;2.0
2094;bfij-bfja;5.0
2095;bfja-bhei;5.0
2096;bfjb-gag;5.0
2097;bfjb-bjcd;6.0
2098;bfjc-gag;3.0
2099;bfjd-bcjj;0.0
2100;bfjd-bdab;0.0
2101;bfje-baef;3.0
2102;bfjf-baec;7.0
2103;bfjg-egi;1.0
2104;bfjh-egg;2.0
2105;bfji-befj;4.0
2106;bfji-befd;0.0
2107;bfjj-bdhg;6.0
2108;bgaa-bjgd;2.0
2109;bgaa-bjgf;3.0
2110;bgab-jff;5.0
2111;bgac-ica;0.0
2112;bgac-icb;4.0
2113;bgac-icc;6.0
2114;bgac-icd;5.0
2115;bgad-jic;17.0
2116;bgad-jid;1.0
2117;bgae-icd;1.0
2118;bgaf-babd;8.0
2119;bgag-bhab;4.0
2120;bgah-babc;5.0
2121;bgah-baaj;3.0
2122;bgai-bbca;3.0
2123;bgai-bbcb;0.0
2124;bgai-bbcc;0.0
2125;bgai-bbcd;0.0
2126;bgaj-bdhf;1.0
2127;bgba-bdai;1.0
2128;bgbb-beid;1.0
2129;bgbc-biah;3.0
2130;bgbd-egf;6.0
2131;bgbd-ibj;2.0
2132;bgbe-hjg;2.0
2133;bgbe-hjh;1.0
2134;bgbe-hji;3.0
2135;bgbe-hjf;2.0
2136;bgbf-fg;2.0
2137;bgbf-eg;0.0
2138;bgbf-ei;0.0
2139;bgbg-bcda;5.0
2140;bgbg-babi;2.0
2141;bgbh-bhfi;3.0
2142;bgbi-gaf;7.0
2143;bgbj-bafa;3.0
2144;bgca-hd;1.0
2145;bgcb-df;1.0
2146;bgcc-bgjd;1.0
2147;bgcd-bjfa;1.0
2148;bgcd-bjfc;5.0
2149;bgce-bihb;7.0
2150;bgcf-bjf;1.0
2151;bgcg-bgcf;1.0
2152;bgch-baei;1.0
2153;bgci-gde;1.0
2154;bgci-gdg;2.0
2155;bgcj-ihg;2.0
2156;bgcj-bchj;3.0
2157;bgda-ejh;11.0
2158;bgda-faa;7.0
2159;bgdb-bdia;0.0
2160;bgdc-biib;2.0
2161;bgdd-bgdg;5.0
2162;bgde-ffh;7.0
2163;bgde-ffi;1.0
2164;bgdf-bgde;8.0
2165;bgdg-bjjj;5.0
2166;bgdh-bjji;5.0
2167;bgdi-bdhj;1.0
2168;bgdj-bjch;0.0
2169;bgea-bbcf;0.0
2170;bgeb-dfj;4.0
2171;bgec-bccd;1.0
2172;bged-bbbc;3.0
2173;bgee-bfhd;4.0
2174;bgef-bghd;5.0
2175;bgeg-bbji;4.0
2176;bgeh-fjg;3.0
2177;bgei-bige;7.0
2178;bgej-bhgd;3.0
2179;bgfa-bijj;2.0
2180;bgfb-badf;2.0
2181;bgfc-cai;2.0
2182;bgfd-babh;1.0
2183;bgfe-bjfb;1.0
2184;bgfe-bjej;2.0
2185;bgff-bhge;3.0
2186;bgfg-bbca;3.0
2187;bgfh-hbc;3.0
2188;bgfi-bfjj;1.0
2189;bgfj-gii;4.0
2190;bgga-bggb;5.0
2191;bggb-gie;5.0
2192;bggc-bgfj;4.0
2193;bggd-bjgi;6.0
2194;bggd-bjgf;3.0
2195;bgge-cabd;3.0
2196;bgge-bfad;3.0
2197;bggf-dbd;4.0
2198;bggg-hed;1.0
2199;bggh-bbje;3.0
2200;bggi-dgh;1.0
2201;bggi-dgf;4.0
2202;bggj-bdgc;4.0
2203;bgha-eid;0.0
2204;bghb-bhhi;5.0
2205;bghc-cah;4.0
2206;bghd-befi;2.0
2207;bghd-befg;3.0
2208;bghe-bgeg;4.0
2209;bghf-bggd;3.0
2210;bghg-bjg;4.0
2211;bghh-idi;3.0
2212;bghi-gdj;0.0
2213;bghj-badi;6.0
2214;bgia-bgjj;1.0
2215;bgib-bcfh;6.0
2216;bgic-bice;5.0
2217;bgic-bdaj;6.0
2218;bgid-bjgh;1.0
2219;bgid-bjgj;5.0
2220;bgie-bfdj;1.0
2221;bgif-hgh;1.0
2222;bgig-baih;1.0
2223;bgig-baij;1.0
2224;bgig-baja;3.0
2225;bgih-bfdd;6.0
2226;bgii-bjdd;3.0
2227;bgij-bib;0.0
2228;bgja-caaf;0.0
2229;bgja-bdee;2.0
2230;bgjb-fbe;5.0
2231;bgjc-bbfj;5.0
2232;bgjd-hji;1.0
2233;bgje-dhh;3.0
2234;bgjf-hfe;1.0
2235;bgjg-iga;2.0
2236;bgjh-bcib;2.0
2237;bgji-bgib;2.0
2238;bgji-bghj;1.0
2239;bgjj-bhfa;1.0
2240;bhaa-bgaf;5.0
2241;bhab-gab;4.0
2242;bhac-bgdc;2.0
2243;bhad-if;4.0
2244;bhae-bfif;5.0
2245;bhaf-befe;5.0
2246;bhag-bbja;6.0
2247;bhag-efh;1.0
2248;bhah-bfea;4.0
2249;bhai-bbjb;5.0
2250;bhaj-efh;6.0
2251;bhba-bhbc;5.0
2252;bhbb-bjad;3.0
2253;bhbc-jbh;5.0
2254;bhbd-bjad;1.0
2255;bhbd-bhbb;3.0
2256;bhbe-bbfc;5.0
2257;bhbe-bbfe;2.0
2258;bhbf-efg;4.0
2259;bhbf-iec;5.0
2260;bhbg-bjga;0.0
2261;bhbh-jjg;0.0
2262;bhbh-bdef;5.0
2263;bhbi-fae;1.0
2264;bhbj-bibe;1.0
2265;bhca-bhig;1.0
2266;bhcb-ifg;1.0
2267;bhcc-eei;4.0
2268;bhcd-bhhb;1.0
2269;bhce-ihh;9.0
2270;bhcf-eea;10.0
2271;bhcg-hig;3.0
2272;bhcg-hah;3.0
2273;bhch-hee;5.0
2274;bhci-dci;1.0
2275;bhcj-cbg;2.0
2276;bhda-hfb;3.0
2277;bhdb-bhdd;3.0
2278;bhdc-bhda;3.0
2279;bhdd-bfab;3.0
2280;bhde-djj;1.0
2281;bhdf-bjci;1.0
2282;bhdg-bhfb;3.0
2283;bhdh-fda;4.0
2284;bhdi-bhfh;2.0
2285;bhdj-bheb;1.0
2286;bhea-bhdi;2.0
2287;bheb-bihh;1.0
2288;bhec-hic;2.0
2289;bhed-hia;2.0
2290;bhee-bffg;2.0
2291;bhef-bdgh;1.0
2292;bheg-ghi;3.0
2293;bheh-djg;3.0
2294;bhei-hfd;5.0
2295;bhej-icj;2.0
2296;bhfa-fhh;0.0
2297;bhfb-caaa;4.0
2298;bhfc-bhdh;4.0
2299;bhfc-bjcg;1.0
2300;bhfd-gjd;0.0
2301;bhfe-ffi;2.0
2302;bhfe-fgb;3.0
2303;bhff-biic;2.0
2304;bhfg-bije;2.0
2305;bhfh-bgbh;3.0
2306;bhfi-gd;2.0
2307;bhfi-bhdj;1.0
2308;bhfj-ge;1.0
2309;bhga-bigj;2.0
2310;bhgb-bffb;2.0
2311;bhgc-bdhe;1.0
2312;bhgd-bgfe;3.0
2313;bhge-bgfa;2.0
2314;bhge-bgfb;1.0
2315;bhgf-iei;1.0
2316;bhgg-bjcc;1.0
2317;bhgh-behf;6.0
2318;bhgi-jdf;8.0
2319;bhgj-iib;2.0
2320;bhha-bbdd;1.0
2321;bhhb-hih;0.0
2322;bhhc-bbga;1.0
2323;bhhc-beb;2.0
2324;bhhd-fj;3.0
2325;bhhe-ehf;1.0
2326;bhhf-bgec;1.0
2327;bhhg-bcge;2.0
2328;bhhh-bghc;4.0
2329;bhhi-ej;5.0
2330;bhhj-efe;3.0
2331;bhhj-ije;6.0
2332;bhia-caab;3.0
2333;bhib-bgj;1.0
2334;bhib-bihi;1.0
2335;bhic-bfgi;0.0
2336;bhid-bcci;1.0
2337;bhie-gi;1.0
2338;bhif-bfee;4.0
2339;bhig-hg;1.0
2340;bhih-bhcb;1.0
2341;bhii-bcdg;1.0
2342;bhij-gdc;1.0
2343;bhja-bjjh;4.0
2344;bhja-bgcj;2.0
2345;bhjb-bijc;4.0
2346;bhjc-dah;1.0
2347;bhjd-bfd;1.0
2348;bhjd-bii;4.0
2349;bhje-bfd;4.0
2350;bhjf-id;9.0
2351;bhjg-bbbh;5.0
2352;bhjg-bbbd;8.0
2353;bhjh-jfa;3.0
2354;bhjh-jfc;0.0
2355;bhji-jgf;3.0
2356;bhjj-bfhe;3.0
2357;bhjj-ccg;3.0
2358;biaa-cacj;2.0
2359;biaa-cacg;1.0
2360;biab-biaj;2.0
2361;biac-bdi;6.0
2362;biad-fe;6.0
2363;biae-bbei;0.0
2364;biae-bbej;3.0
2365;biaf-bbef;5.0
2366;biag-bjag;3.0
2367;biah-bjcf;3.0
2368;biai-biaa;3.0
2369;biaj-ccc;1.0
2370;biaj-bjbd;1.0
2371;biba-bbaf;1.0
2372;biba-bcea;0.0
2373;bibb-bfdf;2.0
2374;bibc-eci;4.0
2375;bibd-bfac;5.0
2376;bibe-baci;5.0
2377;bibf-icd;5.0
2378;bibf-bhbi;1.0
2379;bibg-fie;2.0
2380;bibh-jfi;1.0
2381;bibi-jec;0.0
2382;bibj-bfbc;3.0
2383;bica-bicc;1.0
2384;bicb-bjbe;1.0
2385;bicc-cca;1.0
2386;bicd-bicb;1.0
2387;bice-bicf;5.0
2388;bicf-babb;5.0
2389;bicg-bfbf;5.0
2390;bich-cabb;5.0
2391;bici-bida;7.0
2392;bicj-bich;5.0
2393;bida-bbcj;7.0
2394;bidb-bddg;3.0
2395;bidc-ffh;1.0
2396;bidc-ffi;3.0
2397;bidd-bbjd;5.0
2398;bide-edc;6.0
2399;bidf-bief;3.0
2400;bidg-cej;1.0
2401;bidh-behc;1.0
2402;bidi-bgdj;0.0
2403;bidj-cec;10.0
2404;biea-hji;4.0
2405;biea-hjj;5.0
2406;bieb-gcg;5.0
2407;biec-bdhb;4.0
2408;bied-biee;2.0
2409;biee-ged;2.0
2410;bief-gbg;3.0
2411;bieg-bfdb;7.0
2412;bieh-bbhd;1.0
2413;bieh-bbha;3.0
2414;biei-ihg;1.0
2415;biei-bchj;1.0
2416;biej-hia;3.0
2417;bifa-bece;2.0
2418;bifb-bfeg;0.0
2419;bifb-bfci;3.0
2420;bifc-bjhh;0.0
2421;bifd-bhje;1.0
2422;bife-bacc;1.0
2423;biff-bddg;2.0
2424;bifg-bcae;1.0
2425;bifh-bjgg;2.0
2426;bifh-bjgj;1.0
2427;bifi-bcjg;2.0
2428;bifj-cej;2.0
2429;biga-beha;3.0
2430;bigb-caba;1.0
2431;bigc-jid;16.0
2432;bigd-ga;17.0
2433;bige-gai;7.0
2434;bigf-bgeh;3.0
2435;bigg-bfej;1.0
2436;bigh-jdi;1.0
2437;bigi-bhfj;1.0
2438;bigj-gg;2.0
2439;biha-bgcd;6.0
2440;bihb-chb;7.0
2441;bihc-had;1.0
2442;bihd-cabg;1.0
2443;bihe-bfcc;6.0
2444;bihf-bhfb;1.0
2445;bihg-bhea;2.0
2446;bihh-bbig;1.0
2447;bihi-gf;1.0
2448;bihj-caaj;1.0
2449;biia-efi;1.0
2450;biib-bhfg;2.0
2451;biic-bfei;2.0
2452;biid-bfcg;1.0
2453;biid-ghf;1.0
2454;biie-ejb;8.0
2455;biif-ejf;1.0
2456;biig-bdib;7.0
2457;biih-ega;1.0
2458;biii-gdh;1.0
2459;biij-bjhi;7.0
2460;bija-eec;0.0
2461;bija-eed;1.0
2462;bijb-bgfi;1.0
2463;bijc-dgi;4.0
2464;bijc-hfb;2.0
2465;bijd-bhjc;1.0
2466;bijd-bdei;3.0
2467;bije-hfh;2.0
2468;bijf-caad;1.0
2469;bijg-hfh;1.0
2470;bijh-bijj;1.0
2471;biji-bgej;3.0
2472;biji-bgfb;1.0
2473;bijj-bfef;3.0
2474;bjaa-bcgj;0.0
2475;bjab-begh;0.0
2476;bjac-bhba;5.0
2477;bjac-jcd;1.0
2478;bjad-baah;4.0
2479;bjae-bbhc;2.0
2480;bjae-bbha;1.0
2481;bjaf-bcei;1.0
2482;bjaf-bcfa;1.0
2483;bjag-bghf;3.0
2484;bjah-ggb;3.0
2485;bjai-cabe;0.0
2486;bjaj-bcce;3.0
2487;bjba-bcbi;0.0
2488;bjbb-heg;2.0
2489;bjbc-cacc;3.0
2490;bjbd-bica;1.0
2491;bjbe-biai;1.0
2492;bjbf-bjbh;2.0
2493;bjbg-efa;2.0
2494;bjbh-becb;2.0
2495;bjbi-bjbg;2.0
2496;bjbj-bfbi;4.0
2497;bjca-jhe;7.0
2498;bjcb-bhgf;1.0
2499;bjcc-behc;1.0
2500;bjcd-bjdc;6.0
2501;bjcd-biag;3.0
2502;bjce-bfjc;3.0
2503;bjcf-fbd;3.0
2504;bjcg-bacb;1.0
2505;bjch-bfbb;0.0
2506;bjci-bha;1.0
2507;bjcj-bafi;4.0
2508;bjda-bjdb;7.0
2509;bjdb-baeg;7.0
2510;bjdc-bgih;6.0
2511;bjdd-bjce;3.0
2512;bjde-bfi;3.0
2513;bjdf-bcdj;1.0
2514;bjdf-bcec;3.0
2515;bjdg-bcdj;3.0
2516;bjdg-bcec;4.0
2517;bjdh-bfj;7.0
2518;bjdi-jf;6.0
2519;bjdi-jh;2.0
2520;bjdj-cfh;2.0
2521;bjea-ibf;5.0
2522;bjea-ibh;3.0
2523;bjea-ibb;0.0
2524;bjeb-gaj;3.0
2525;bjec-bahd;2.0
2526;bjed-gia;1.0
2527;bjee-gia;11.0
2528;bjef-ehd;10.0
2529;bjeg-bjfb;6.0
2530;bjeg-bjei;2.0
2531;bjeh-gif;2.0
2532;bjeh-bahc;1.0
2533;bjeh-bahd;4.0
2534;bjei-bgff;2.0
2535;bjej-bjeh;2.0
2536;bjfa-bgff;1.0
2537;bjfb-bgce;7.0
2538;bjfc-bjeh;5.0
2539;bjfd-edj;9.0
2540;bjfe-hei;1.0
2541;bjfe-bdic;8.0
2542;bjfe-hh;1.0
2543;bjff-hcb;5.0
2544;bjfg-dic;1.0
2545;bjfg-dia;4.0
2546;bjfh-dac;5.0
2547;bjfi-dic;4.0
2548;bjfj-baae;3.0
2549;bjga-bafa;0.0
2550;bjgb-bjgg;1.0
2551;bjgc-bifi;1.0
2552;bjgd-bfbe;2.0
2553;bjge-bgab;5.0
2554;bjgf-bfbe;3.0
2555;bjgf-bgic;3.0
2556;bjgg-bgic;3.0
2557;bjgh-bifi;1.0
2558;bjgi-cdh;6.0
2559;bjgj-bjgb;0.0
2560;bjgj-bjgc;0.0
2561;bjgj-bgge;6.0
2562;bjha-bahf;8.0
2563;bjhb-bfje;3.0
2564;bjhb-bfjd;1.0
2565;bjhc-bjhe;0.0
2566;bjhc-bjhf;1.0
2567;bjhd-ijc;4.0
2568;bjhe-bjhd;1.0
2569;bjhf-hhf;1.0
2570;bjhf-bjhd;2.0
2571;bjhg-bifb;0.0
2572;bjhh-bifb;2.0
2573;bjhi-jba;7.0
2574;bjhj-bija;5.0
2575;bjia-biii;1.0
2576;bjib-bcac;3.0
2577;bjib-hfc;2.0
2578;bjib-jdb;1.0
2579;bjic-ici;1.0
2580;bjic-icg;5.0
2581;bjid-ihi;2.0
2582;bjie-ici;3.0
2583;bjie-icg;3.0
2584;bjif-ige;5.0
2585;bjig-bjib;2.0
2586;bjih-bjif;1.0
2587;bjii-ici;2.0
2588;bjii-gfa;0.0
2589;bjij-ihi;8.0
2590;bjja-bjii;1.0
2591;bjjb-bagb;0.0
2592;bjjc-bghi;0.0
2593;bjjd-bdea;11.0
2594;bjje-bded;9.0
2595;bjjf-ibe;3.0
2596;bjjf-fah;9.0
2597;bjjg-gdf;3.0
2598;bjjg-gdg;4.0
2599;bjjh-bchb;4.0
2600;bjjh-bchc;1.0
2601;bjji-bgdf;8.0
2602;bjjj-cib;5.0
2603;caaa-hib;2.0
2604;caaa-bhib;2.0
2605;caab-bhfc;5.0
2606;caac-bijg;1.0
2607;caac-bfid;5.0
2608;caad-je;8.0
2609;caae-fah;2.0
2610;caaf-bgbb;1.0
2611;caaf-bdea;3.0
2612;caaf-bded;1.0
2613;caag-bgei;7.0
2614;caah-bdjj;1.0
2615;caai-bcfd;1.0
2616;caaj-bigc;1.0
2617;caba-biia;1.0
2618;cabb-bh;5.0
2619;cabc-bici;7.0
2620;cabd-bgbc;3.0
2621;cabe-bcaa;0.0
2622;cabf-bihc;1.0
2623;cabg-jjd;1.0
2624;cabh-eah;2.0
2625;cabi-bbec;2.0
2626;cabj-jhc;2.0
2627;cabj-jhe;2.0
2628;caca-bcad;4.0
2629;cacb-bcfi;5.0
2630;cacc-hhc;5.0
2631;cacc-dae;3.0
2632;cacc-bhhc;1.0
2633;cacd-bjbb;2.0
2634;cacd-iig;6.0
2635;cace-bdgj;2.0
2636;cacf-bffi;5.0
2637;cacg-hja;2.0
2638;cach-hja;1.0
2639;cach-biab;1.0
2640;caci-ccj;1.0
2641;cacj-dea;3.0
2642;cada-gdi;1.0
2643;cadb-bedc;1.0
2644;cadc-ceg;4.0
2645;cadd-bdbj;1.0
2646;cade-ddi;1.0
2647;cadf-iee;2.0
2648;cadg-bchf;3.0
2649;cadg-gjg;1.0
2650;cadg-gjh;1.0
2651;cadg-ebc;1.0
2652;cadh-ie;9.0
2653;cadi-jfh;0.0
2654;cadi-jfe;4.0
2655;cadj-gaf;3.0
2656;cadj-bbda;2.0
2657;caea-bbdc;2.0
2658;caeb-babe;1.0
2659;caec-hbg;1.0
2660;caec-dgg;3.0
2661;caed-gbe;3.0
2662;caed-gbh;4.0
2663;caee-caef;2.0
2664;caee-bcgd;5.0
2665;caef-ibf;2.0
2666;caef-cga;3.0
2667;caei-cebb;0.0
2668;caej-ccbi;0.0
2669;cafa-dbfc;1.0
2670;cafb-cgbb;2.0
2671;cafc-cafg;2.0
2672;cafd-cafc;2.0
2673;cafe-cagb;1.0
2674;caff-cafe;1.0
2675;cafg-cafi;2.0
2676;cafh-caff;1.0
2677;cafi-dhaj;4.0
2678;cafj-cagb;2.0
2679;cafj-cafh;1.0
2680;caga-cafd;2.0
2681;caga-cafi;2.0
2682;cagb-cgee;3.0
2683;cagc-cahb;4.0
2684;cagd-cagh;4.0
2685;cage-cagc;4.0
2686;cagf-dhdc;5.0
2687;cagg-caha;5.0
2688;cagh-cahc;4.0
2689;cagi-cagg;5.0
2690;cagj-cagf;5.0
2691;caha-cagj;5.0
2692;cahb-cagd;4.0
2693;cahc-ddaf;4.0
2694;cahd-cagi;5.0
2695;cahe-cajc;2.0
2696;cahf-cbad;1.0
2697;cahg-cbib;3.0
2698;cahh-cahi;3.0
2699;cahi-ccci;3.0
2700;cahj-cahg;3.0
2701;caia-dcde;1.0
2702;caib-caic;2.0
2703;caic-caih;1.0
2704;caic-caii;1.0
2705;caid-caie;2.0
2706;caie-dcia;1.0
2707;caie-dcic;1.0
2708;caif-caig;1.0
2709;caif-caij;1.0
2710;caig-caid;1.0
2711;caih-caif;1.0
2712;caii-caif;1.0
2713;caij-caid;1.0
2714;caja-cajd;1.0
2715;cajb-cfgc;2.0
2716;cajc-cajb;2.0
2717;cajd-cahf;1.0
2718;caje-cajg;1.0
2719;cajf-caji;2.0
2720;cajg-cjbd;1.0
2721;cajh-cajf;2.0
2722;caji-cbaa;2.0
2723;caji-caje;1.0
2724;cajj-caji;1.0
2725;cbaa-cbab;2.0
2726;cbab-cbae;2.0
2727;cbac-cajj;1.0
2728;cbad-cbac;1.0
2729;cbae-cahe;2.0
2730;cbaf-cbah;3.0
2731;cbag-dcib;3.0
2732;cbah-cbbb;3.0
2733;cbai-cbag;3.0
2734;cbaj-cbba;0.0
2735;cbba-cbbc;3.0
2736;cbbb-cbaj;3.0
2737;cbbc-cbai;3.0
2738;cbbd-cjea;1.0
2739;cbbe-cbbi;1.0
2740;cbbf-cbbj;1.0
2741;cbbg-cbbd;1.0
2742;cbbh-cbbg;1.0
2743;cbbi-cbbf;1.0
2744;cbbj-dcjc;1.0
2745;cbca-cbbh;1.0
2746;cbcb-cjbg;4.0
2747;cbcb-cjbe;5.0
2748;cbcc-cbcd;9.0
2749;cbcd-cbcb;9.0
2750;cbce-cebc;0.0
2751;cbcf-ccih;0.0
2752;cbcg-ccic;0.0
2753;cbch-cdib;1.0
2754;cbci-cfed;1.0
2755;cbcj-dfch;5.0
2756;cbda-cbdc;5.0
2757;cbdb-ccec;5.0
2758;cbdc-cbcj;5.0
2759;cbdd-cbde;5.0
2760;cbde-cbdb;5.0
2761;cbdf-cbfc;0.0
2762;cbdf-cbfe;0.0
2763;cbdg-cbfa;11.0
2764;cbdh-cbfi;2.0
2765;cbdi-cbff;4.0
2766;cbdj-cbfh;2.0
2767;cbdj-cbgj;10.0
2768;cbea-cbjc;6.0
2769;cbea-cbhb;2.0
2770;cbeb-cbee;1.0
2771;cbec-ciee;3.0
2772;cbec-cbig;1.0
2773;cbed-cbfj;4.0
2774;cbee-cbfh;1.0
2775;cbef-cbih;1.0
2776;cbeg-cbei;1.0
2777;cbeh-cbjd;2.0
2778;cbei-cbef;1.0
2779;cbej-cbdf;3.0
2780;cbfa-ciee;1.0
2781;cbfa-cbhe;4.0
2782;cbfa-cbjd;6.0
2783;cbfc-cbdg;8.0
2784;cbfc-cbeh;1.0
2785;cbfd-cbdg;2.0
2786;cbfd-cbeh;1.0
2787;cbfe-cbdg;1.0
2788;cbff-cegc;4.0
2789;cbfg-cbdh;2.0
2790;cbfh-cbec;4.0
2791;cbfi-cbea;1.0
2792;cbfi-cbfh;1.0
2793;cbfj-cbea;2.0
2794;cbfj-cbgj;1.0
2795;cbfj-cbeg;1.0
2796;cbga-cbfg;2.0
2797;cbgb-cbgf;7.0
2798;cbgc-cbgi;5.0
2799;cbgd-cbgg;5.0
2800;cbge-cbia;7.0
2801;cbgf-cbge;7.0
2802;cbgg-cbgc;5.0
2803;cbgh-cbha;4.0
2804;cbgi-cbea;5.0
2805;cbgj-cbhd;4.0
2806;cbgj-cbgb;7.0
2807;cbha-cbdj;4.0
2808;cbhb-cbhc;2.0
2809;cbhc-cbhg;2.0
2810;cbhd-cbdi;4.0
2811;cbhe-cbhi;4.0
2812;cbhf-cbej;2.0
2813;cbhg-cbhh;2.0
2814;cbhh-cbhf;2.0
2815;cbhi-cbgh;4.0
2816;cbhj-cbgd;5.0
2817;cbia-cbie;6.0
2818;cbia-cigg;1.0
2819;cbib-cbie;2.0
2820;cbib-cbhj;1.0
2821;cbic-cbif;10.0
2822;cbid-cbhj;4.0
2823;cbid-cigg;2.0
2824;cbie-cbic;8.0
2825;cbif-cbed;1.0
2826;cbif-cbig;4.0
2827;cbif-ebdc;5.0
2828;cbig-cbic;2.0
2829;cbig-cbid;6.0
2830;cbih-cbjb;1.0
2831;cbii-cbeb;1.0
2832;cbij-cbja;1.0
2833;cbja-cbii;1.0
2834;cbjb-cbij;0.0
2835;cbjc-cbfb;0.0
2836;cbjd-cbdj;8.0
2837;cbje-cbjg;6.0
2838;cbjf-dfci;2.0
2839;cbjf-dffg;6.0
2840;cbjg-diae;5.0
2841;cbjg-diah;1.0
2842;cbjh-djee;1.0
2843;cbji-cbjh;1.0
2844;cbjj-cbjf;8.0
2845;ccaa-ccaf;0.0
2846;ccab-ccaa;0.0
2847;ccac-ccad;0.0
2848;ccad-ccae;0.0
2849;ccae-ccbc;0.0
2850;ccaf-ccag;0.0
2851;ccag-ccaj;0.0
2852;ccah-ccac;0.0
2853;ccai-ccah;0.0
2854;ccaj-ccbh;0.0
2855;ccba-caei;0.0
2856;ccbb-ccbf;0.0
2857;ccbc-cihi;0.0
2858;ccbd-ccbh;0.0
2859;ccbe-ccbc;0.0
2860;ccbe-ccba;0.0
2861;ccbf-ccbg;0.0
2862;ccbg-ccai;0.0
2863;ccbg-ccbj;0.0
2864;ccbh-ccbe;0.0
2865;ccbi-ccbf;0.0
2866;ccbj-cijh;0.0
2867;ccca-dcbe;0.0
2868;ccca-cccg;2.0
2869;cccc-cccb;0.0
2870;cccd-cccc;4.0
2871;ccce-cccd;4.0
2872;cccf-cjbi;2.0
2873;cccg-cccf;2.0
2874;ccch-cahj;3.0
2875;ccci-dgbb;3.0
2876;cccj-ccea;7.0
2877;ccda-ciag;2.0
2878;ccda-cjjd;5.0
2879;ccdb-ccdf;2.0
2880;ccdc-ccde;1.0
2881;ccdd-deeg;2.0
2882;ccde-ccdi;1.0
2883;ccdf-ccdd;2.0
2884;ccdg-ccec;2.0
2885;ccdh-ccdb;2.0
2886;ccdi-ccee;1.0
2887;ccdj-ccda;7.0
2888;ccea-ccee;7.0
2889;cceb-ccdg;0.0
2890;cceb-dfdd;2.0
2891;cceb-cbda;5.0
2892;ccec-cced;9.0
2893;cced-ccdh;2.0
2894;cced-ccdj;7.0
2895;ccee-cceb;8.0
2896;ccef-cceh;3.0
2897;cceg-ccfe;3.0
2898;cceh-ccfb;3.0
2899;ccei-cceg;3.0
2900;ccej-ccei;3.0
2901;ccfa-ccfc;3.0
2902;ccfb-ccfa;3.0
2903;ccfc-cffb;3.0
2904;ccfd-ccej;3.0
2905;ccfe-dcid;3.0
2906;ccff-ccfi;1.0
2907;ccfg-dice;1.0
2908;ccfh-ccfg;1.0
2909;ccfi-ccgb;1.0
2910;ccfj-ccgb;1.0
2911;ccga-dbai;1.0
2912;ccgb-ccga;1.0
2913;ccgb-ccfh;1.0
2914;ccgc-ccgf;3.0
2915;ccgd-ceie;4.0
