Intersection id ; number of passing cars 
2631 ; 12.0 
2632 ; 11.0 
2633 ; 20.0 
2634 ; 11.0 
2635 ; 7.0 
2636 ; 10.0 
2637 ; 15.0 
2638 ; 17.0 
2639 ; 13.0 
2640 ; 6.0 
2641 ; 10.0 
2642 ; 18.0 
2643 ; 12.0 
2644 ; 12.0 
2645 ; 10.0 
2646 ; 30.0 
2647 ; 17.0 
2648 ; 13.0 
2649 ; 10.0 
2650 ; 13.0 
2651 ; 13.0 
2652 ; 22.0 
2653 ; 12.0 
2654 ; 24.0 
2655 ; 7.0 
2656 ; 7.0 
2657 ; 11.0 
2658 ; 19.0 
2659 ; 17.0 
2660 ; 16.0 
2661 ; 15.0 
2662 ; 5.0 
2663 ; 6.0 
2664 ; 11.0 
2665 ; 14.0 
2666 ; 5.0 
2667 ; 13.0 
2668 ; 8.0 
2669 ; 19.0 
2670 ; 14.0 
2671 ; 11.0 
2672 ; 9.0 
2673 ; 10.0 
2674 ; 5.0 
2675 ; 17.0 
2676 ; 8.0 
2677 ; 9.0 
2678 ; 5.0 
2679 ; 15.0 
2680 ; 20.0 
2681 ; 28.0 
2682 ; 7.0 
2683 ; 9.0 
2684 ; 8.0 
2685 ; 13.0 
2686 ; 24.0 
2687 ; 10.0 
2688 ; 8.0 
2689 ; 17.0 
2690 ; 8.0 
2691 ; 16.0 
2692 ; 17.0 
2693 ; 14.0 
2694 ; 8.0 
2695 ; 21.0 
2696 ; 18.0 
2697 ; 13.0 
2698 ; 10.0 
2699 ; 11.0 
2700 ; 10.0 
2701 ; 16.0 
2702 ; 13.0 
2703 ; 8.0 
2704 ; 7.0 
2705 ; 11.0 
2706 ; 16.0 
2707 ; 8.0 
2708 ; 13.0 
2709 ; 9.0 
2710 ; 18.0 
2711 ; 11.0 
2712 ; 13.0 
2713 ; 9.0 
2714 ; 6.0 
2715 ; 11.0 
2716 ; 17.0 
2717 ; 12.0 
2718 ; 20.0 
2719 ; 22.0 
2720 ; 10.0 
2721 ; 5.0 
2722 ; 16.0 
2723 ; 28.0 
2724 ; 16.0 
2725 ; 5.0 
2726 ; 11.0 
2727 ; 14.0 
2728 ; 9.0 
2729 ; 11.0 
2730 ; 10.0 
2731 ; 14.0 
2732 ; 13.0 
2733 ; 20.0 
2734 ; 7.0 
2735 ; 9.0 
2736 ; 18.0 
2737 ; 10.0 
2738 ; 22.0 
2739 ; 11.0 
2740 ; 16.0 
2741 ; 17.0 
2742 ; 10.0 
2743 ; 15.0 
2744 ; 10.0 
2745 ; 13.0 
2746 ; 16.0 
2747 ; 14.0 
2748 ; 13.0 
2749 ; 21.0 
2750 ; 18.0 
2751 ; 7.0 
2752 ; 13.0 
2753 ; 15.0 
2754 ; 8.0 
2755 ; 8.0 
2756 ; 15.0 
2757 ; 14.0 
2758 ; 6.0 
2759 ; 13.0 
2760 ; 12.0 
2761 ; 9.0 
2762 ; 6.0 
2763 ; 5.0 
2764 ; 9.0 
2765 ; 13.0 
2766 ; 13.0 
2767 ; 8.0 
2768 ; 16.0 
2769 ; 15.0 
2770 ; 10.0 
2771 ; 26.0 
2772 ; 13.0 
2773 ; 11.0 
2774 ; 15.0 
2775 ; 12.0 
2776 ; 5.0 
2777 ; 22.0 
2778 ; 14.0 
2779 ; 9.0 
2780 ; 7.0 
2781 ; 8.0 
2782 ; 12.0 
2783 ; 18.0 
2784 ; 6.0 
2785 ; 27.0 
2786 ; 11.0 
2787 ; 10.0 
2788 ; 11.0 
2789 ; 8.0 
2790 ; 12.0 
2791 ; 16.0 
2792 ; 19.0 
2793 ; 23.0 
2794 ; 9.0 
2795 ; 9.0 
2796 ; 16.0 
2797 ; 16.0 
2798 ; 14.0 
2799 ; 23.0 
2800 ; 16.0 
2801 ; 6.0 
2802 ; 21.0 
2803 ; 12.0 
2804 ; 6.0 
2805 ; 8.0 
2806 ; 8.0 
2807 ; 12.0 
2808 ; 7.0 
2809 ; 7.0 
2810 ; 9.0 
2811 ; 8.0 
2812 ; 25.0 
2813 ; 14.0 
2814 ; 20.0 
2815 ; 11.0 
2816 ; 23.0 
2817 ; 11.0 
2818 ; 9.0 
2819 ; 9.0 
2820 ; 18.0 
2821 ; 10.0 
2822 ; 7.0 
2823 ; 14.0 
2824 ; 20.0 
2825 ; 7.0 
2826 ; 8.0 
2827 ; 9.0 
2828 ; 11.0 
2829 ; 7.0 
2830 ; 6.0 
2831 ; 12.0 
2832 ; 13.0 
2833 ; 10.0 
2834 ; 11.0 
2835 ; 20.0 
2836 ; 9.0 
2837 ; 14.0 
2838 ; 14.0 
2839 ; 14.0 
2840 ; 18.0 
2841 ; 12.0 
2842 ; 19.0 
2843 ; 8.0 
2844 ; 19.0 
2845 ; 18.0 
2846 ; 9.0 
2847 ; 20.0 
2848 ; 9.0 
2849 ; 14.0 
2850 ; 17.0 
2851 ; 15.0 
2852 ; 17.0 
2853 ; 9.0 
2854 ; 10.0 
2855 ; 10.0 
2856 ; 13.0 
2857 ; 22.0 
2858 ; 15.0 
2859 ; 10.0 
2860 ; 5.0 
2861 ; 5.0 
2862 ; 10.0 
2863 ; 11.0 
2864 ; 18.0 
2865 ; 12.0 
2866 ; 4.0 
2867 ; 17.0 
2868 ; 10.0 
2869 ; 6.0 
2870 ; 12.0 
2871 ; 6.0 
2872 ; 19.0 
2873 ; 16.0 
2874 ; 14.0 
2875 ; 13.0 
2876 ; 6.0 
2877 ; 22.0 
2878 ; 9.0 
2879 ; 8.0 
2880 ; 10.0 
2881 ; 11.0 
2882 ; 10.0 
2883 ; 8.0 
2884 ; 13.0 
2885 ; 9.0 
2886 ; 9.0 
2887 ; 15.0 
2888 ; 9.0 
2889 ; 21.0 
2890 ; 1.0 
2891 ; 3.0 
2892 ; 6.0 
2893 ; 11.0 
2894 ; 15.0 
2895 ; 5.0 
2896 ; 9.0 
2897 ; 20.0 
2898 ; 13.0 
2899 ; 12.0 
2900 ; 10.0 
2901 ; 17.0 
2902 ; 12.0 
2903 ; 27.0 
2904 ; 7.0 
2905 ; 13.0 
2906 ; 14.0 
2907 ; 11.0 
2908 ; 10.0 
2909 ; 16.0 
2910 ; 7.0 
2911 ; 21.0 
2912 ; 10.0 
2913 ; 4.0 
2914 ; 6.0 
2915 ; 8.0 
2916 ; 10.0 
2917 ; 19.0 
2918 ; 4.0 
2919 ; 11.0 
2920 ; 10.0 
2921 ; 17.0 
2922 ; 10.0 
2923 ; 13.0 
2924 ; 9.0 
2925 ; 9.0 
2926 ; 12.0 
2927 ; 9.0 
2928 ; 10.0 
2929 ; 8.0 
2930 ; 10.0 
2931 ; 8.0 
2932 ; 12.0 
2933 ; 10.0 
2934 ; 15.0 
2935 ; 17.0 
2936 ; 13.0 
2937 ; 15.0 
2938 ; 16.0 
2939 ; 11.0 
2940 ; 10.0 
2941 ; 17.0 
2942 ; 9.0 
2943 ; 8.0 
2944 ; 19.0 
2945 ; 15.0 
2946 ; 14.0 
2947 ; 8.0 
2948 ; 9.0 
2949 ; 5.0 
2950 ; 11.0 
2951 ; 13.0 
2952 ; 10.0 
2953 ; 7.0 
2954 ; 11.0 
2955 ; 19.0 
2956 ; 7.0 
2957 ; 14.0 
2958 ; 15.0 
2959 ; 6.0 
2960 ; 8.0 
2961 ; 9.0 
2962 ; 10.0 
2963 ; 9.0 
2964 ; 7.0 
2965 ; 8.0 
2966 ; 23.0 
2967 ; 13.0 
2968 ; 9.0 
2969 ; 22.0 
2970 ; 18.0 
2971 ; 10.0 
2972 ; 7.0 
2973 ; 22.0 
2974 ; 8.0 
2975 ; 20.0 
2976 ; 11.0 
2977 ; 18.0 
2978 ; 25.0 
2979 ; 3.0 
2980 ; 12.0 
2981 ; 3.0 
2982 ; 5.0 
2983 ; 4.0 
2984 ; 10.0 
2985 ; 6.0 
2986 ; 9.0 
2987 ; 11.0 
2988 ; 15.0 
2989 ; 12.0 
2990 ; 23.0 
2991 ; 13.0 
2992 ; 9.0 
2993 ; 14.0 
2994 ; 17.0 
2995 ; 4.0 
2996 ; 20.0 
2997 ; 6.0 
2998 ; 4.0 
2999 ; 13.0 
3000 ; 15.0 
3001 ; 13.0 
3002 ; 11.0 
3003 ; 20.0 
3004 ; 12.0 
3005 ; 15.0 
3006 ; 10.0 
3007 ; 13.0 
3008 ; 12.0 
3009 ; 6.0 
3010 ; 11.0 
3011 ; 10.0 
3012 ; 20.0 
3013 ; 5.0 
3014 ; 8.0 
3015 ; 7.0 
3016 ; 5.0 
3017 ; 3.0 
3018 ; 15.0 
3019 ; 11.0 
3020 ; 4.0 
3021 ; 10.0 
3022 ; 22.0 
3023 ; 17.0 
3024 ; 10.0 
3025 ; 22.0 
3026 ; 17.0 
3027 ; 11.0 
3028 ; 12.0 
3029 ; 13.0 
3030 ; 4.0 
3031 ; 8.0 
3032 ; 22.0 
3033 ; 10.0 
3034 ; 13.0 
3035 ; 30.0 
3036 ; 18.0 
3037 ; 14.0 
3038 ; 9.0 
3039 ; 18.0 
3040 ; 10.0 
3041 ; 9.0 
3042 ; 16.0 
3043 ; 8.0 
3044 ; 10.0 
3045 ; 21.0 
3046 ; 10.0 
3047 ; 8.0 
3048 ; 10.0 
3049 ; 13.0 
3050 ; 17.0 
3051 ; 11.0 
3052 ; 18.0 
3053 ; 27.0 
3054 ; 20.0 
3055 ; 12.0 
3056 ; 14.0 
3057 ; 13.0 
3058 ; 5.0 
3059 ; 6.0 
3060 ; 9.0 
3061 ; 15.0 
3062 ; 9.0 
3063 ; 10.0 
3064 ; 7.0 
3065 ; 7.0 
3066 ; 15.0 
3067 ; 16.0 
3068 ; 6.0 
3069 ; 9.0 
3070 ; 12.0 
3071 ; 8.0 
3072 ; 12.0 
3073 ; 10.0 
3074 ; 10.0 
3075 ; 12.0 
3076 ; 8.0 
3077 ; 15.0 
3078 ; 9.0 
3079 ; 9.0 
3080 ; 8.0 
3081 ; 8.0 
3082 ; 11.0 
3083 ; 14.0 
3084 ; 6.0 
3085 ; 17.0 
3086 ; 14.0 
3087 ; 10.0 
3088 ; 27.0 
3089 ; 10.0 
3090 ; 11.0 
3091 ; 21.0 
3092 ; 8.0 
3093 ; 2.0 
3094 ; 6.0 
3095 ; 15.0 
3096 ; 7.0 
3097 ; 13.0 
3098 ; 6.0 
3099 ; 17.0 
3100 ; 8.0 
3101 ; 5.0 
3102 ; 3.0 
3103 ; 10.0 
3104 ; 10.0 
3105 ; 21.0 
3106 ; 15.0 
3107 ; 6.0 
3108 ; 14.0 
3109 ; 9.0 
3110 ; 6.0 
3111 ; 11.0 
3112 ; 27.0 
3113 ; 8.0 
3114 ; 18.0 
3115 ; 14.0 
3116 ; 27.0 
3117 ; 18.0 
3118 ; 6.0 
3119 ; 6.0 
3120 ; 7.0 
3121 ; 14.0 
3122 ; 13.0 
3123 ; 25.0 
3124 ; 9.0 
3125 ; 3.0 
3126 ; 10.0 
3127 ; 15.0 
3128 ; 15.0 
3129 ; 12.0 
3130 ; 11.0 
3131 ; 7.0 
3132 ; 14.0 
3133 ; 15.0 
3134 ; 10.0 
3135 ; 15.0 
3136 ; 15.0 
3137 ; 9.0 
3138 ; 8.0 
3139 ; 9.0 
3140 ; 8.0 
3141 ; 17.0 
3142 ; 14.0 
3143 ; 11.0 
3144 ; 10.0 
3145 ; 3.0 
3146 ; 19.0 
3147 ; 11.0 
3148 ; 21.0 
3149 ; 22.0 
3150 ; 9.0 
3151 ; 12.0 
3152 ; 18.0 
3153 ; 9.0 
3154 ; 12.0 
3155 ; 22.0 
3156 ; 22.0 
3157 ; 15.0 
3158 ; 6.0 
3159 ; 11.0 
3160 ; 12.0 
3161 ; 11.0 
3162 ; 18.0 
3163 ; 9.0 
3164 ; 15.0 
3165 ; 14.0 
3166 ; 14.0 
3167 ; 9.0 
3168 ; 6.0 
3169 ; 7.0 
3170 ; 6.0 
3171 ; 11.0 
3172 ; 10.0 
3173 ; 9.0 
3174 ; 10.0 
3175 ; 7.0 
3176 ; 9.0 
3177 ; 2.0 
3178 ; 15.0 
3179 ; 12.0 
3180 ; 18.0 
3181 ; 9.0 
3182 ; 26.0 
3183 ; 6.0 
3184 ; 15.0 
3185 ; 6.0 
3186 ; 5.0 
3187 ; 15.0 
3188 ; 9.0 
3189 ; 16.0 
3190 ; 6.0 
3191 ; 26.0 
3192 ; 12.0 
3193 ; 18.0 
3194 ; 18.0 
3195 ; 10.0 
3196 ; 11.0 
3197 ; 11.0 
3198 ; 15.0 
3199 ; 11.0 
3200 ; 9.0 
3201 ; 13.0 
3202 ; 15.0 
3203 ; 11.0 
3204 ; 7.0 
3205 ; 8.0 
3206 ; 17.0 
3207 ; 15.0 
3208 ; 13.0 
3209 ; 10.0 
3210 ; 10.0 
3211 ; 7.0 
3212 ; 10.0 
3213 ; 22.0 
3214 ; 11.0 
3215 ; 10.0 
3216 ; 13.0 
3217 ; 24.0 
3218 ; 9.0 
3219 ; 5.0 
3220 ; 11.0 
3221 ; 21.0 
3222 ; 12.0 
3223 ; 10.0 
3224 ; 11.0 
3225 ; 8.0 
3226 ; 12.0 
3227 ; 11.0 
3228 ; 6.0 
3229 ; 13.0 
3230 ; 13.0 
3231 ; 5.0 
3232 ; 13.0 
3233 ; 9.0 
3234 ; 9.0 
3235 ; 19.0 
3236 ; 10.0 
3237 ; 8.0 
3238 ; 11.0 
3239 ; 16.0 
3240 ; 10.0 
3241 ; 9.0 
3242 ; 11.0 
3243 ; 23.0 
3244 ; 8.0 
3245 ; 15.0 
3246 ; 4.0 
3247 ; 12.0 
3248 ; 16.0 
3249 ; 16.0 
3250 ; 14.0 
3251 ; 25.0 
3252 ; 7.0 
3253 ; 13.0 
3254 ; 5.0 
3255 ; 9.0 
3256 ; 15.0 
3257 ; 11.0 
3258 ; 11.0 
3259 ; 6.0 
3260 ; 11.0 
3261 ; 15.0 
3262 ; 7.0 
3263 ; 19.0 
3264 ; 6.0 
3265 ; 13.0 
3266 ; 4.0 
3267 ; 20.0 
3268 ; 12.0 
3269 ; 8.0 
3270 ; 9.0 
3271 ; 9.0 
3272 ; 15.0 
3273 ; 7.0 
3274 ; 26.0 
3275 ; 10.0 
3276 ; 13.0 
3277 ; 12.0 
3278 ; 7.0 
3279 ; 17.0 
3280 ; 2.0 
3281 ; 18.0 
3282 ; 19.0 
3283 ; 13.0 
3284 ; 15.0 
3285 ; 12.0 
3286 ; 12.0 
3287 ; 6.0 
3288 ; 13.0 
3289 ; 8.0 
3290 ; 4.0 
3291 ; 6.0 
3292 ; 3.0 
3293 ; 13.0 
3294 ; 15.0 
3295 ; 6.0 
3296 ; 11.0 
3297 ; 15.0 
3298 ; 6.0 
3299 ; 10.0 
3300 ; 6.0 
3301 ; 16.0 
3302 ; 21.0 
3303 ; 8.0 
3304 ; 14.0 
3305 ; 11.0 
3306 ; 7.0 
3307 ; 9.0 
3308 ; 29.0 
3309 ; 14.0 
3310 ; 8.0 
3311 ; 7.0 
3312 ; 2.0 
3313 ; 10.0 
3314 ; 6.0 
3315 ; 5.0 
3316 ; 19.0 
3317 ; 9.0 
3318 ; 3.0 
3319 ; 16.0 
3320 ; 13.0 
3321 ; 12.0 
3322 ; 11.0 
3323 ; 16.0 
3324 ; 7.0 
3325 ; 12.0 
3326 ; 13.0 
3327 ; 7.0 
3328 ; 33.0 
3329 ; 4.0 
3330 ; 15.0 
3331 ; 6.0 
3332 ; 6.0 
3333 ; 5.0 
3334 ; 8.0 
3335 ; 21.0 
3336 ; 9.0 
3337 ; 13.0 
3338 ; 7.0 
3339 ; 28.0 
3340 ; 13.0 
3341 ; 9.0 
3342 ; 7.0 
3343 ; 6.0 
3344 ; 7.0 
3345 ; 8.0 
3346 ; 17.0 
3347 ; 14.0 
3348 ; 13.0 
3349 ; 18.0 
3350 ; 8.0 
3351 ; 17.0 
3352 ; 8.0 
3353 ; 12.0 
3354 ; 5.0 
3355 ; 16.0 
3356 ; 7.0 
3357 ; 19.0 
3358 ; 5.0 
3359 ; 12.0 
3360 ; 7.0 
3361 ; 7.0 
3362 ; 15.0 
3363 ; 8.0 
3364 ; 7.0 
3365 ; 12.0 
3366 ; 9.0 
3367 ; 12.0 
3368 ; 8.0 
3369 ; 5.0 
3370 ; 10.0 
3371 ; 20.0 
3372 ; 5.0 
3373 ; 12.0 
3374 ; 11.0 
3375 ; 13.0 
3376 ; 6.0 
3377 ; 16.0 
3378 ; 20.0 
3379 ; 11.0 
3380 ; 21.0 
3381 ; 12.0 
3382 ; 15.0 
3383 ; 10.0 
3384 ; 17.0 
3385 ; 12.0 
3386 ; 10.0 
3387 ; 30.0 
3388 ; 17.0 
3389 ; 12.0 
3390 ; 15.0 
3391 ; 24.0 
3392 ; 16.0 
3393 ; 12.0 
3394 ; 6.0 
3395 ; 7.0 
3396 ; 9.0 
3397 ; 15.0 
3398 ; 20.0 
3399 ; 24.0 
3400 ; 7.0 
3401 ; 6.0 
3402 ; 17.0 
3403 ; 8.0 
3404 ; 9.0 
3405 ; 7.0 
3406 ; 5.0 
3407 ; 13.0 
3408 ; 11.0 
3409 ; 22.0 
3410 ; 7.0 
3411 ; 10.0 
3412 ; 16.0 
3413 ; 5.0 
3414 ; 11.0 
3415 ; 8.0 
3416 ; 13.0 
3417 ; 14.0 
3418 ; 15.0 
3419 ; 13.0 
3420 ; 9.0 
3421 ; 31.0 
3422 ; 15.0 
3423 ; 13.0 
3424 ; 12.0 
3425 ; 15.0 
3426 ; 16.0 
3427 ; 9.0 
3428 ; 2.0 
3429 ; 10.0 
3430 ; 13.0 
3431 ; 9.0 
3432 ; 3.0 
3433 ; 12.0 
3434 ; 12.0 
3435 ; 13.0 
3436 ; 11.0 
3437 ; 11.0 
3438 ; 15.0 
3439 ; 12.0 
3440 ; 8.0 
3441 ; 8.0 
3442 ; 12.0 
3443 ; 15.0 
3444 ; 19.0 
3445 ; 11.0 
3446 ; 6.0 
3447 ; 13.0 
3448 ; 11.0 
3449 ; 14.0 
3450 ; 13.0 
3451 ; 8.0 
3452 ; 14.0 
3453 ; 13.0 
3454 ; 10.0 
3455 ; 16.0 
3456 ; 18.0 
3457 ; 9.0 
3458 ; 9.0 
3459 ; 10.0 
3460 ; 8.0 
3461 ; 16.0 
3462 ; 9.0 
3463 ; 10.0 
3464 ; 11.0 
3465 ; 7.0 
3466 ; 7.0 
3467 ; 10.0 
3468 ; 9.0 
3469 ; 14.0 
3470 ; 11.0 
3471 ; 15.0 
3472 ; 7.0 
3473 ; 7.0 
3474 ; 19.0 
3475 ; 15.0 
3476 ; 9.0 
3477 ; 11.0 
3478 ; 11.0 
3479 ; 10.0 
3480 ; 12.0 
3481 ; 21.0 
3482 ; 20.0 
3483 ; 8.0 
3484 ; 14.0 
3485 ; 9.0 
3486 ; 24.0 
3487 ; 6.0 
3488 ; 5.0 
3489 ; 10.0 
3490 ; 4.0 
3491 ; 11.0 
3492 ; 7.0 
3493 ; 17.0 
3494 ; 3.0 
3495 ; 17.0 
3496 ; 14.0 
3497 ; 5.0 
3498 ; 3.0 
3499 ; 13.0 
3500 ; 8.0 
3501 ; 16.0 
3502 ; 16.0 
3503 ; 18.0 
3504 ; 24.0 
3505 ; 21.0 
3506 ; 8.0 
3507 ; 5.0 
3508 ; 8.0 
3509 ; 16.0 
3510 ; 16.0 
3511 ; 7.0 
3512 ; 22.0 
3513 ; 7.0 
3514 ; 5.0 
3515 ; 14.0 
3516 ; 14.0 
3517 ; 17.0 
3518 ; 4.0 
3519 ; 7.0 
3520 ; 10.0 
3521 ; 7.0 
3522 ; 13.0 
3523 ; 10.0 
3524 ; 5.0 
3525 ; 6.0 
3526 ; 15.0 
3527 ; 11.0 
3528 ; 10.0 
3529 ; 12.0 
3530 ; 6.0 
3531 ; 5.0 
3532 ; 8.0 
3533 ; 13.0 
3534 ; 12.0 
3535 ; 7.0 
3536 ; 11.0 
3537 ; 6.0 
3538 ; 2.0 
3539 ; 20.0 
3540 ; 8.0 
3541 ; 21.0 
3542 ; 15.0 
3543 ; 7.0 
3544 ; 16.0 
3545 ; 5.0 
3546 ; 7.0 
3547 ; 20.0 
3548 ; 11.0 
3549 ; 11.0 
3550 ; 8.0 
3551 ; 19.0 
3552 ; 6.0 
3553 ; 11.0 
3554 ; 15.0 
3555 ; 13.0 
3556 ; 10.0 
3557 ; 23.0 
3558 ; 29.0 
3559 ; 13.0 
3560 ; 9.0 
3561 ; 13.0 
3562 ; 11.0 
3563 ; 17.0 
3564 ; 9.0 
3565 ; 9.0 
3566 ; 6.0 
3567 ; 4.0 
3568 ; 12.0 
3569 ; 9.0 
3570 ; 14.0 
3571 ; 9.0 
3572 ; 9.0 
3573 ; 13.0 
3574 ; 10.0 
3575 ; 6.0 
3576 ; 3.0 
3577 ; 12.0 
3578 ; 10.0 
3579 ; 11.0 
3580 ; 4.0 
3581 ; 13.0 
3582 ; 7.0 
3583 ; 10.0 
3584 ; 8.0 
3585 ; 13.0 
3586 ; 7.0 
3587 ; 9.0 
3588 ; 4.0 
3589 ; 14.0 
3590 ; 12.0 
3591 ; 11.0 
3592 ; 9.0 
3593 ; 6.0 
3594 ; 12.0 
3595 ; 6.0 
3596 ; 15.0 
3597 ; 10.0 
3598 ; 11.0 
3599 ; 10.0 
3600 ; 5.0 
3601 ; 10.0 
3602 ; 8.0 
3603 ; 9.0 
3604 ; 12.0 
3605 ; 16.0 
3606 ; 9.0 
3607 ; 17.0 
3608 ; 20.0 
3609 ; 25.0 
3610 ; 13.0 
3611 ; 19.0 
3612 ; 5.0 
3613 ; 7.0 
3614 ; 12.0 
3615 ; 25.0 
3616 ; 11.0 
3617 ; 9.0 
3618 ; 9.0 
3619 ; 7.0 
3620 ; 8.0 
3621 ; 18.0 
3622 ; 15.0 
3623 ; 21.0 
3624 ; 10.0 
3625 ; 12.0 
3626 ; 23.0 
3627 ; 6.0 
3628 ; 16.0 
3629 ; 5.0 
3630 ; 13.0 
3631 ; 18.0 
3632 ; 10.0 
3633 ; 18.0 
3634 ; 17.0 
3635 ; 15.0 
3636 ; 9.0 
3637 ; 7.0 
3638 ; 12.0 
3639 ; 9.0 
3640 ; 12.0 
3641 ; 9.0 
3642 ; 5.0 
3643 ; 12.0 
3644 ; 14.0 
3645 ; 5.0 
3646 ; 8.0 
3647 ; 6.0 
3648 ; 9.0 
3649 ; 21.0 
3650 ; 16.0 
3651 ; 25.0 
3652 ; 14.0 
3653 ; 8.0 
3654 ; 9.0 
3655 ; 16.0 
3656 ; 17.0 
3657 ; 17.0 
3658 ; 4.0 
3659 ; 15.0 
3660 ; 15.0 
3661 ; 6.0 
3662 ; 10.0 
3663 ; 8.0 
3664 ; 10.0 
3665 ; 7.0 
3666 ; 32.0 
3667 ; 6.0 
3668 ; 9.0 
3669 ; 15.0 
3670 ; 8.0 
3671 ; 13.0 
3672 ; 19.0 
3673 ; 7.0 
3674 ; 4.0 
3675 ; 9.0 
3676 ; 10.0 
3677 ; 18.0 
3678 ; 11.0 
3679 ; 8.0 
3680 ; 9.0 
3681 ; 28.0 
3682 ; 11.0 
3683 ; 8.0 
3684 ; 15.0 
3685 ; 11.0 
3686 ; 18.0 
3687 ; 9.0 
3688 ; 10.0 
3689 ; 8.0 
3690 ; 6.0 
3691 ; 11.0 
3692 ; 15.0 
3693 ; 7.0 
3694 ; 12.0 
3695 ; 10.0 
3696 ; 15.0 
3697 ; 10.0 
3698 ; 20.0 
3699 ; 11.0 
3700 ; 9.0 
3701 ; 8.0 
3702 ; 10.0 
3703 ; 17.0 
3704 ; 5.0 
3705 ; 7.0 
3706 ; 7.0 
3707 ; 8.0 
3708 ; 12.0 
3709 ; 17.0 
3710 ; 14.0 
3711 ; 14.0 
3712 ; 8.0 
3713 ; 15.0 
3714 ; 21.0 
3715 ; 11.0 
3716 ; 4.0 
3717 ; 8.0 
3718 ; 11.0 
3719 ; 6.0 
3720 ; 7.0 
3721 ; 10.0 
3722 ; 14.0 
3723 ; 12.0 
3724 ; 20.0 
3725 ; 8.0 
3726 ; 24.0 
3727 ; 9.0 
3728 ; 19.0 
3729 ; 7.0 
3730 ; 6.0 
3731 ; 13.0 
3732 ; 15.0 
3733 ; 18.0 
3734 ; 19.0 
3735 ; 20.0 
3736 ; 12.0 
3737 ; 8.0 
3738 ; 15.0 
3739 ; 18.0 
3740 ; 10.0 
3741 ; 12.0 
3742 ; 4.0 
3743 ; 5.0 
3744 ; 11.0 
3745 ; 15.0 
3746 ; 10.0 
3747 ; 10.0 
3748 ; 5.0 
3749 ; 16.0 
3750 ; 8.0 
3751 ; 18.0 
3752 ; 13.0 
3753 ; 17.0 
3754 ; 12.0 
3755 ; 15.0 
3756 ; 26.0 
3757 ; 8.0 
3758 ; 13.0 
3759 ; 11.0 
3760 ; 11.0 
3761 ; 8.0 
3762 ; 5.0 
3763 ; 4.0 
3764 ; 3.0 
3765 ; 4.0 
3766 ; 11.0 
3767 ; 8.0 
3768 ; 10.0 
3769 ; 17.0 
3770 ; 9.0 
3771 ; 15.0 
3772 ; 5.0 
3773 ; 6.0 
3774 ; 11.0 
3775 ; 12.0 
3776 ; 9.0 
3777 ; 15.0 
3778 ; 16.0 
3779 ; 15.0 
3780 ; 13.0 
3781 ; 17.0 
3782 ; 14.0 
3783 ; 8.0 
3784 ; 8.0 
3785 ; 13.0 
3786 ; 12.0 
3787 ; 7.0 
3788 ; 5.0 
3789 ; 8.0 
3790 ; 5.0 
3791 ; 7.0 
3792 ; 17.0 
3793 ; 15.0 
3794 ; 17.0 
3795 ; 10.0 
3796 ; 12.0 
3797 ; 16.0 
3798 ; 16.0 
3799 ; 9.0 
3800 ; 12.0 
3801 ; 4.0 
3802 ; 10.0 
3803 ; 8.0 
3804 ; 10.0 
3805 ; 10.0 
3806 ; 5.0 
3807 ; 10.0 
3808 ; 11.0 
3809 ; 12.0 
3810 ; 8.0 
3811 ; 12.0 
3812 ; 8.0 
3813 ; 9.0 
3814 ; 21.0 
3815 ; 8.0 
3816 ; 13.0 
3817 ; 14.0 
3818 ; 9.0 
3819 ; 12.0 
3820 ; 11.0 
3821 ; 7.0 
3822 ; 9.0 
3823 ; 9.0 
3824 ; 20.0 
3825 ; 9.0 
3826 ; 10.0 
3827 ; 10.0 
3828 ; 17.0 
3829 ; 10.0 
3830 ; 12.0 
3831 ; 14.0 
3832 ; 11.0 
3833 ; 14.0 
3834 ; 10.0 
3835 ; 8.0 
3836 ; 4.0 
3837 ; 5.0 
3838 ; 8.0 
3839 ; 6.0 
3840 ; 11.0 
3841 ; 10.0 
3842 ; 10.0 
3843 ; 14.0 
3844 ; 12.0 
3845 ; 11.0 
3846 ; 21.0 
3847 ; 14.0 
3848 ; 9.0 
3849 ; 9.0 
3850 ; 12.0 
3851 ; 15.0 
3852 ; 9.0 
3853 ; 13.0 
3854 ; 16.0 
3855 ; 10.0 
3856 ; 5.0 
3857 ; 11.0 
3858 ; 7.0 
3859 ; 11.0 
3860 ; 12.0 
3861 ; 20.0 
3862 ; 12.0 
3863 ; 11.0 
3864 ; 19.0 
3865 ; 16.0 
3866 ; 14.0 
3867 ; 10.0 
3868 ; 8.0 
3869 ; 14.0 
3870 ; 12.0 
3871 ; 14.0 
3872 ; 17.0 
3873 ; 15.0 
3874 ; 15.0 
3875 ; 9.0 
3876 ; 6.0 
3877 ; 7.0 
3878 ; 13.0 
3879 ; 13.0 
3880 ; 11.0 
3881 ; 3.0 
3882 ; 10.0 
3883 ; 15.0 
3884 ; 8.0 
3885 ; 8.0 
3886 ; 17.0 
3887 ; 8.0 
3888 ; 13.0 
3889 ; 9.0 
3890 ; 10.0 
3891 ; 12.0 
3892 ; 7.0 
3893 ; 13.0 
3894 ; 5.0 
3895 ; 18.0 
3896 ; 6.0 
3897 ; 10.0 
3898 ; 8.0 
3899 ; 6.0 
3900 ; 18.0 
3901 ; 13.0 
